32 32
    0     0    0.01891   -0.01983
    0     1    0.01761   -0.03868
    0     2    0.01564   -0.05571
    0     3    0.01326   -0.07038
    0     4    0.01069   -0.08241
    0     5    0.00815   -0.09175
    0     6    0.00576   -0.09855
    0     7    0.00363   -0.10304
    0     8    0.00177   -0.10552
    0     9    0.00020   -0.10630
    0    10   -0.00110   -0.10565
    0    11   -0.00216   -0.10385
    0    12   -0.00301   -0.10111
    0    13   -0.00368   -0.09765
    0    14   -0.00419   -0.09361
    0    15   -0.00459   -0.08914
    0    16   -0.00488   -0.08433
    0    17   -0.00509   -0.07929
    0    18   -0.00524   -0.07408
    0    19   -0.00533   -0.06876
    0    20   -0.00539   -0.06337
    0    21   -0.00541   -0.05795
    0    22   -0.00541   -0.05253
    0    23   -0.00539   -0.04712
    0    24   -0.00536   -0.04174
    0    25   -0.00532   -0.03640
    0    26   -0.00528   -0.03110
    0    27   -0.00524   -0.02584
    0    28   -0.00520   -0.02062
    0    29   -0.00517   -0.01543
    0    30   -0.00515   -0.01027
    0    31   -0.00514   -0.00513
    1     0    0.03868   -0.02128
    1     1    0.03588   -0.04134
    1     2    0.03171   -0.05922
    1     3    0.02670   -0.07432
    1     4    0.02137   -0.08642
    1     5    0.01614   -0.09558
    1     6    0.01129   -0.10203
    1     7    0.00697   -0.10610
    1     8    0.00325   -0.10814
    1     9    0.00013   -0.10848
    1    10   -0.00245   -0.10745
    1    11   -0.00453   -0.10531
    1    12   -0.00620   -0.10229
    1    13   -0.00750   -0.09858
    1    14   -0.00851   -0.09434
    1    15   -0.00928   -0.08970
    1    16   -0.00985   -0.08476
    1    17   -0.01025   -0.07961
    1    18   -0.01053   -0.07432
    1    19   -0.01071   -0.06892
    1    20   -0.01081   -0.06348
    1    21   -0.01084   -0.05802
    1    22   -0.01083   -0.05256
    1    23   -0.01079   -0.04713
    1    24   -0.01072   -0.04173
    1    25   -0.01064   -0.03638
    1    26   -0.01056   -0.03107
    1    27   -0.01048   -0.02581
    1    28   -0.01041   -0.02059
    1    29   -0.01035   -0.01541
    1    30   -0.01030   -0.01025
    1    31   -0.01027   -0.00512
    2     0    0.06026   -0.02395
    2     1    0.05555   -0.04620
    2     2    0.04862   -0.06551
    2     3    0.04046   -0.08127
    2     4    0.03195   -0.09340
    2     5    0.02376   -0.10214
    2     6    0.01628   -0.10793
    2     7    0.00973   -0.11122
    2     8    0.00415   -0.11248
    2     9   -0.00049   -0.11209
    2    10   -0.00428   -0.11040
    2    11   -0.00733   -0.10769
    2    12   -0.00974   -0.10419
    2    13   -0.01162   -0.10008
    2    14   -0.01307   -0.09552
    2    15   -0.01417   -0.09061
    2    16   -0.01497   -0.08545
    2    17   -0.01554   -0.08013
    2    18   -0.01593   -0.07469
    2    19   -0.01617   -0.06918
    2    20   -0.01629   -0.06365
    2    21   -0.01633   -0.05812
    2    22   -0.01629   -0.05261
    2    23   -0.01622   -0.04714
    2    24   -0.01611   -0.04172
    2    25   -0.01598   -0.03634
    2    26   -0.01585   -0.03103
    2    27   -0.01572   -0.02576
    2    28   -0.01561   -0.02054
    2    29   -0.01551   -0.01537
    2    30   -0.01544   -0.01023
    2    31   -0.01539   -0.00511
    3     0    0.08488   -0.02834
    3     1    0.07744   -0.05401
    3     2    0.06678   -0.07537
    3     3    0.05458   -0.09188
    3     4    0.04224   -0.10377
    3     5    0.03067   -0.11169
    3     6    0.02037   -0.11634
    3     7    0.01152   -0.11842
    3     8    0.00412   -0.11849
    3     9   -0.00195   -0.11703
    3    10   -0.00685   -0.11441
    3    11   -0.01074   -0.11091
    3    12   -0.01381   -0.10674
    3    13   -0.01618   -0.10209
    3    14   -0.01799   -0.09708
    3    15   -0.01934   -0.09181
    3    16   -0.02033   -0.08636
    3    17   -0.02102   -0.08080
    3    18   -0.02147   -0.07517
    3    19   -0.02174   -0.06951
    3    20   -0.02187   -0.06386
    3    21   -0.02188   -0.05824
    3    22   -0.02181   -0.05266
    3    23   -0.02169   -0.04713
    3    24   -0.02152   -0.04167
    3    25   -0.02133   -0.03628
    3    26   -0.02114   -0.03095
    3    27   -0.02096   -0.02568
    3    28   -0.02080   -0.02047
    3    29   -0.02066   -0.01531
    3    30   -0.02056   -0.01019
    3    31   -0.02050   -0.00509
    4     0    0.11427   -0.03538
    4     1    0.10258   -0.06615
    4     2    0.08648   -0.09009
    4     3    0.06886   -0.10710
    4     4    0.05177   -0.11815
    4     5    0.03633   -0.12452
    4     6    0.02301   -0.12737
    4     7    0.01188   -0.12764
    4     8    0.00277   -0.12607
    4     9   -0.00457   -0.12318
    4    10   -0.01041   -0.11933
    4    11   -0.01499   -0.11482
    4    12   -0.01855   -0.10983
    4    13   -0.02129   -0.10450
    4    14   -0.02336   -0.09894
    4    15   -0.02488   -0.09323
    4    16   -0.02598   -0.08742
    4    17   -0.02673   -0.08158
    4    18   -0.02721   -0.07572
    4    19   -0.02747   -0.06988
    4    20   -0.02757   -0.06408
    4    21   -0.02753   -0.05835
    4    22   -0.02740   -0.05268
    4    23   -0.02720   -0.04710
    4    24   -0.02696   -0.04159
    4    25   -0.02671   -0.03617
    4    26   -0.02644   -0.03083
    4    27   -0.02620   -0.02557
    4    28   -0.02598   -0.02037
    4    29   -0.02580   -0.01523
    4    30   -0.02566   -0.01013
    4    31   -0.02558   -0.00506
    5     0    0.15103   -0.04705
    5     1    0.13215   -0.08513
    5     2    0.10772   -0.11175
    5     3    0.08265   -0.12829
    5     4    0.05966   -0.13724
    5     5    0.03988   -0.14089
    5     6    0.02349   -0.14098
    5     7    0.01023   -0.13874
    5     8   -0.00035   -0.13500
    5     9   -0.00869   -0.13030
    5    10   -0.01520   -0.12497
    5    11   -0.02025   -0.11925
    5    12   -0.02413   -0.11329
    5    13   -0.02707   -0.10718
    5    14   -0.02926   -0.10099
    5    15   -0.03086   -0.09478
    5    16   -0.03198   -0.08857
    5    17   -0.03273   -0.08240
    5    18   -0.03317   -0.07629
    5    19   -0.03338   -0.07024
    5    20   -0.03340   -0.06428
    5    21   -0.03328   -0.05842
    5    22   -0.03306   -0.05266
    5    23   -0.03277   -0.04701
    5    24   -0.03244   -0.04146
    5    25   -0.03209   -0.03601
    5    26   -0.03175   -0.03067
    5    27   -0.03143   -0.02541
    5    28   -0.03114   -0.02023
    5    29   -0.03091   -0.01511
    5    30   -0.03073   -0.01004
    5    31   -0.03062   -0.00501
    6     0    0.19940   -0.06771
    6     1    0.16727   -0.11556
