32 32
    9    27   -0.01821   -0.00606
    9    28   -0.01277   -0.00361
    9    29   -0.00824   -0.00191
    9    30   -0.00463   -0.00081
    9    31   -0.00190   -0.00020
   10     0    0.19850   -0.78626
   10     1    0.18148   -0.64408
   10     2    0.12500   -0.54365
   10     3    0.07259   -0.46935
   10     4    0.03089   -0.41275
   10     5   -0.00154   -0.36851
   10     6   -0.02712   -0.33291
   10     7   -0.04773   -0.30328
   10     8   -0.06464   -0.27769
   10     9   -0.07857   -0.25473
   10    10   -0.08997   -0.23342
   10    11   -0.09901   -0.21310
   10    12   -0.10578   -0.19336
   10    13   -0.11028   -0.17401
   10    14   -0.11250   -0.15500
   10    15   -0.11249   -0.13642
   10    16   -0.11031   -0.11843
   10    17   -0.10614   -0.10125
   10    18   -0.10019   -0.08511
   10    19   -0.09275   -0.07022
   10    20   -0.08416   -0.05677
   10    21   -0.07479   -0.04488
   10    22   -0.06501   -0.03460
   10    23   -0.05519   -0.02593
   10    24   -0.04563   -0.01882
   10    25   -0.03662   -0.01315
   10    26   -0.02838   -0.00877
   10    27   -0.02107   -0.00552
   10    28   -0.01480   -0.00321
   10    29   -0.00959   -0.00165
   10    30   -0.00544   -0.00068
   10    31   -0.00229   -0.00016
   11     0    0.05252   -0.87724
   11     1    0.04571   -0.72709
   11     2    0.02084   -0.60347
   11     3   -0.00483   -0.51045
   11     4   -0.02722   -0.44141
   11     5   -0.04629   -0.38937
   11     6   -0.06279   -0.34895
   11     7   -0.07733   -0.31631
   11     8   -0.09025   -0.28878
   11     9   -0.10166   -0.26449
   11    10   -0.11152   -0.24218
   11    11   -0.11966   -0.22100
   11    12   -0.12589   -0.20042
   11    13   -0.13001   -0.18018
   11    14   -0.13185   -0.16024
   11    15   -0.13132   -0.14067
   11    16   -0.12843   -0.12166
   11    17   -0.12330   -0.10349
   11    18   -0.11615   -0.08643
   11    19   -0.10730   -0.07073
   11    20   -0.09714   -0.05659
   11    21   -0.08611   -0.04418
   11    22   -0.07464   -0.03355
   11    23   -0.06316   -0.02468
   11    24   -0.05205   -0.01752
   11    25   -0.04162   -0.01191
   11    26   -0.03214   -0.00768
   11    27   -0.02377   -0.00463
   11    28   -0.01664   -0.00256
   11    29   -0.01076   -0.00124
   11    30   -0.00611   -0.00047
   11    31   -0.00258   -0.00010
   12     0   -0.07441   -0.87684
   12     1   -0.09229   -0.72656
   12     2   -0.09164   -0.60321
   12     3   -0.08948   -0.51073
   12     4   -0.09019   -0.44241
   12     5   -0.09400   -0.39116
   12     6   -0.10017   -0.35153
   12     7   -0.10790   -0.31964
   12     8   -0.11645   -0.29275
   12     9   -0.12517   -0.26896
   12    10   -0.13347   -0.24694
   12    11   -0.14078   -0.22583
   12    12   -0.14659   -0.20509
   12    13   -0.15045   -0.18446
   12    14   -0.15202   -0.16391
   12    15   -0.15106   -0.14356
   12    16   -0.14749   -0.12369
   12    17   -0.14138   -0.10460
   12    18   -0.13296   -0.08666
   12    19   -0.12258   -0.07018
   12    20   -0.11070   -0.05541
   12    21   -0.09784   -0.04253
   12    22   -0.08451   -0.03162
   12    23   -0.07122   -0.02265
   12    24   -0.05841   -0.01553
   12    25   -0.04646   -0.01010
   12    26   -0.03565   -0.00613
   12    27   -0.02620   -0.00341
   12    28   -0.01819   -0.00167
   12    29   -0.01167   -0.00068
   12    30   -0.00658   -0.00019
   12    31   -0.00276   -0.00002
   13     0   -0.22092   -0.78519
   13     1   -0.22791   -0.64278
   13     2   -0.19498   -0.54318
   13     3   -0.16563   -0.47049
   13     4   -0.14680   -0.41597
   13     5   -0.13717   -0.37404
   13     6   -0.13431   -0.34078
   13     7   -0.13611   -0.31336
   13     8   -0.14093   -0.28967
   13     9   -0.14747   -0.26817
   13    10   -0.15465   -0.24776
   13    11   -0.16151   -0.22768
   13    12   -0.16726   -0.20746
   13    13   -0.17119   -0.18692
   13    14   -0.17275   -0.16609
   13    15   -0.17154   -0.14518
   13    16   -0.16739   -0.12454
   13    17   -0.16032   -0.10461
   13    18   -0.15057   -0.08582
   13    19   -0.13855   -0.06858
   13    20   -0.12479   -0.05322
   13    21   -0.10990   -0.03993
   13    22   -0.09453   -0.02882
   13    23   -0.07925   -0.01984
   13    24   -0.06460   -0.01288
   13    25   -0.05102   -0.00773
   13    26   -0.03882   -0.00415
   13    27   -0.02824   -0.00185
   13    28   -0.01937   -0.00056
   13    29   -0.01224    0.00002
   13    30   -0.00677    0.00015
   13    31   -0.00278    0.00008
   14     0   -0.43163   -0.49236
   14     1   -0.33430   -0.46577
   14     2   -0.26393   -0.43193
   14     3   -0.21669   -0.39829
   14     4   -0.18664   -0.36799
   14     5   -0.16918   -0.34171
   14     6   -0.16085   -0.31897
   14     7   -0.15901   -0.29887
   14     8   -0.16164   -0.28042
   14     9   -0.16708   -0.26272
   14    10   -0.17396   -0.24504
   14    11   -0.18108   -0.22682
   14    12   -0.18734   -0.20776
   14    13   -0.19183   -0.18775
   14    14   -0.19376   -0.16694
   14    15   -0.19261   -0.14564
   14    16   -0.18806   -0.12433
   14    17   -0.18010   -0.10358
   14    18   -0.16898   -0.08395
   14    19   -0.15518   -0.06597
   14    20   -0.13935   -0.05003
   14    21   -0.12224   -0.03639
   14    22   -0.10460   -0.02515
   14    23   -0.08716   -0.01626
   14    24   -0.07052   -0.00957
   14    25   -0.05519   -0.00484
   14    26   -0.04153   -0.00175
   14    27   -0.02979    0.00000
   14    28   -0.02007    0.00076
   14    29   -0.01238    0.00084
   14    30   -0.00663    0.00056
   14    31   -0.00261    0.00019
   15     0   -0.25514   -0.19141
   15     1   -0.28835   -0.27655
   15     2   -0.26247   -0.30763
   15     3   -0.22957   -0.31395
   15     4   -0.20337   -0.30948
   15     5   -0.18619   -0.30057
   15     6   -0.17715   -0.28994
   15     7   -0.17467   -0.27854
   15     8   -0.17708   -0.26650
   15     9   -0.18286   -0.25358
   15    10   -0.19054   -0.23943
   15    11   -0.19879   -0.22374
   15    12   -0.20633   -0.20633
   15    13   -0.21201   -0.18722
   15    14   -0.21486   -0.16666
   15    15   -0.21415   -0.14510
   15    16   -0.20945   -0.12316
   15    17   -0.20070   -0.10158
   15    18   -0.18818   -0.08108
   15    19   -0.17247   -0.06234
   15    20   -0.15437   -0.04584
   15    21   -0.13479   -0.03189
   15    22   -0.11465   -0.02062
   15    23   -0.09482   -0.01194
   15    24   -0.07603   -0.00566
   15    25   -0.05884   -0.00146
   15    26   -0.04366    0.00100
   15    27   -0.03075    0.00211
   15    28   -0.02021    0.00225
   15    29   -0.01204    0.00177
   15    30   -0.00612    0.00102
   15    31   -0.00222    0.00032
   16     0   -0.15507   -0.07833
   16     1   -0.21808   -0.15725
   16     2   -0.22653   -0.20877
   16     3   -0.21484   -0.23754
   16     4   -0.20002   -0.25178
   16     5   -0.18872   -0.25741
   16     6   -0.18288   -0.25790
   16     7   -0.18246   -0.25506
   16     8   -0.18660   -0.24966
   16     9   -0.19415   -0.24191
   16    10   -0.20381   -0.23174
   16    11   -0.21417   -0.21899
   16    12   -0.22386   -0.20360
   16    13   -0.23149   -0.18567
   16    14   -0.23589   -0.16552
   16    15   -0.23611   -0.14375
   16    16   -0.23158   -0.12117
   16    17   -0.22217   -0.09869
   16    18   -0.20822   -0.07726
   16    19   -0.19043   -0.05771
   16    20   -0.16980   -0.04065
   16    21   -0.14746   -0.02647
   16    22   -0.12456   -0.01526
   16    23   -0.10212   -0.00692
   16    24   -0.08100   -0.00118
   16    25   -0.06185    0.00234
   16    26   -0.04511    0.00406
   16    27   -0.03103    0.00443
   16    28   -0.01972    0.00386
   16    29   -0.01115    0.00276
   16    30   -0.00519    0.00150
   16    31   -0.00159    0.00047
   17     0   -0.09789   -0.03537
   17     1   -0.15792   -0.09154
   17     2   -0.18219   -0.14107
   17     3   -0.18656   -0.17729
   17     4   -0.18350   -0.20162
   17     5   -0.18006   -0.21708
   17     6   -0.17950   -0.22624
   17     7   -0.18291   -0.23074
   17     8   -0.19023   -0.23149
   17     9   -0.20078   -0.22882
   17    10   -0.21346   -0.22275
   17    11   -0.22692   -0.21318
   17    12   -0.23966   -0.20004
   17    13   -0.25010   -0.18345
   17    14   -0.25678   -0.16381
   17    15   -0.25850   -0.14183
   17    16   -0.25451   -0.11850
   17    17   -0.24461   -0.09501
   17    18   -0.22916   -0.07253
   17    19   -0.20908   -0.05209
   17    20   -0.18561   -0.03448
   17    21   -0.16018   -0.02012
   17    22   -0.13420   -0.00910
   17    23   -0.10890   -0.00127
   17    24   -0.08528    0.00376
   17    25   -0.06408    0.00645
   17    26   -0.04575    0.00731
   17    27   -0.03055    0.00684
   17    28   -0.01854    0.00552
   17    29   -0.00969    0.00377
   17    30   -0.00383    0.00200
   17    31   -0.00072    0.00061
   18     0   -0.06353   -0.01825
   18     1   -0.11238   -0.05644
   18     2   -0.14078   -0.09747
   18     3   -0.15429   -0.13306
   18     4   -0.16023   -0.16105
   18     5   -0.16410   -0.18196
   18     6   -0.16922   -0.19700
   18     7   -0.17720   -0.20721
   18     8   -0.18853   -0.21320
   18     9   -0.20290   -0.21520
   18    10   -0.21945   -0.21313
   18    11   -0.23689   -0.20680
   18    12   -0.25358   -0.19605
   18    13   -0.26773   -0.18092
   18    14   -0.27751   -0.16181
   18    15   -0.28141   -0.13954
   18    16   -0.27839   -0.11533
   18    17   -0.26815   -0.09061
   18    18   -0.25114   -0.06690
   18    19   -0.22848   -0.04548
   18    20   -0.20177   -0.02731
   18    21   -0.17284   -0.01286
   18    22   -0.14341   -0.00221
   18    23   -0.11498    0.00493
   18    24   -0.08871    0.00905
   18    25   -0.06540    0.01074
   18    26   -0.04550    0.01062
   18    27   -0.02924    0.00924
   18    28   -0.01665    0.00713
   18    29   -0.00763    0.00474
   18    30   -0.00203    0.00247
   18    31    0.00041    0.00074
   19     0   -0.04145   -0.01081
   19     1   -0.07869   -0.03724
   19     2   -0.10556   -0.06968
   19     3   -0.12299   -0.10142
   19     4   -0.13461   -0.12931
   19     5   -0.14411   -0.15245
   19     6   -0.15425   -0.17099
   19     7   -0.16671   -0.18526
   19     8   -0.18224   -0.19548
   19     9   -0.20085   -0.20161
   19    10   -0.22185   -0.20334
   19    11   -0.24401   -0.20026
   19    12   -0.26554   -0.19199
   19    13   -0.28434   -0.17840
   19    14   -0.29815   -0.15982
   19    15   -0.30498   -0.13714
   19    16   -0.30344   -0.11178
   19    17   -0.29303   -0.08557
   19    18   -0.27429   -0.06038
   19    19   -0.24867   -0.03786
   19    20   -0.21823   -0.01912
   19    21   -0.18528   -0.00473
   19    22   -0.15199    0.00534
   19    23   -0.12015    0.01153
   19    24   -0.09110    0.01451
   19    25   -0.06565    0.01502
   19    26   -0.04426    0.01380
   19    27   -0.02707    0.01147
   19    28   -0.01404    0.00858
   19    29   -0.00502    0.00558
   19    30    0.00017    0.00287
   19    31    0.00175    0.00086
   20     0   -0.02629   -0.00716
   20     1   -0.05350   -0.02610
   20     2   -0.07660   -0.05149
   20     3   -0.09467   -0.07862
   20     4   -0.10920   -0.10455
   20     5   -0.12242   -0.12787
   20     6   -0.13641   -0.14809
   20     7   -0.15271   -0.16505
   20     8   -0.17218   -0.17857
   20     9   -0.19503   -0.18828
   20    10   -0.22079   -0.19360
   20    11   -0.24824   -0.19379
   20    12   -0.27544   -0.18813
   20    13   -0.29990   -0.17619
   20    14   -0.31878   -0.15811
   20    15   -0.32945   -0.13483
   20    16   -0.32996   -0.10801
   20    17   -0.31955   -0.07993
   20    18   -0.29885   -0.05295
   20    19   -0.26974   -0.02915
   20    20   -0.23490   -0.00989
   20    21   -0.19730    0.00425
   20    22   -0.15967    0.01344
   20    23   -0.12415    0.01836
   20    24   -0.09220    0.01991
   20    25   -0.06469    0.01905
   20    26   -0.04195    0.01662
   20    27   -0.02402    0.01332
   20    28   -0.01075    0.00970
   20    29   -0.00192    0.00619
   20    30    0.00269    0.00314
   20    31    0.00328    0.00093
   21     0   -0.01535   -0.00508
   21     1   -0.03435   -0.01905
   21     2   -0.05305   -0.03893
   21     3   -0.06993   -0.06161
   21     4   -0.08535   -0.08479
   21     5   -0.10056   -0.10708
   21     6   -0.11707   -0.12772
   21     7   -0.13624   -0.14628
   21     8   -0.15901   -0.16230
   21     9   -0.18581   -0.17514
   21    10   -0.21634   -0.18390
   21    11   -0.24948   -0.18744
   21    12   -0.28315   -0.18459
   21    13   -0.31435   -0.17448
   21    14   -0.33951   -0.15694
   21    15   -0.35508   -0.13284
   21    16   -0.35834   -0.10415
   21    17   -0.34810   -0.07370
   21    18   -0.32508   -0.04453
   21    19   -0.29173   -0.01926
   21    20   -0.25163    0.00044
   21    21   -0.20861    0.01403
   21    22   -0.16610    0.02192
   21    23   -0.12662    0.02515
   21    24   -0.09179    0.02495
   21    25   -0.06236    0.02250
   21    26   -0.03853    0.01879
   21    27   -0.02015    0.01456
   21    28   -0.00690    0.01033
   21    29    0.00154    0.00645
   21    30    0.00542    0.00323
   21    31    0.00490    0.00095
   22     0   -0.00724   -0.00369
   22     1   -0.01965   -0.01411
   22     2   -0.03404   -0.02959
   22     3   -0.04881   -0.04821
   22     4   -0.06373   -0.06835
   22     5   -0.07949   -0.08888
   22     6   -0.09721   -0.10907
   22     7   -0.11813   -0.12840
   22     8   -0.14332   -0.14626
   22     9   -0.17343   -0.16186
   22    10   -0.20849   -0.17398
   22    11   -0.24754   -0.18108
   22    12   -0.28840   -0.18141
   22    13   -0.32755   -0.17347
   22    14   -0.36043   -0.15656
   22    15   -0.38224   -0.13140
   22    16   -0.38910   -0.10031
   22    17   -0.37917   -0.06685
   22    18   -0.35329   -0.03497
   22    19   -0.31470   -0.00804
   22    20   -0.26818    0.01194
   22    21   -0.21879    0.02452
   22    22   -0.17079    0.03056
   22    23   -0.12717    0.03157
   22    24   -0.08956    0.02924
   22    25   -0.05853    0.02501
   22    26   -0.03401    0.01999
   22    27   -0.01556    0.01492
   22    28   -0.00265    0.01025
   22    29    0.00517    0.00625
   22    30    0.00819    0.00307
   22    31    0.00651    0.00090
   23     0   -0.00124   -0.00262
   23     1   -0.00845   -0.01025
   23     2   -0.01894   -0.02207
   23     3   -0.03117   -0.03698
   23     4   -0.04468   -0.05397
   23     5   -0.05984   -0.07228
   23     6   -0.07756   -0.09135
   23     7   -0.09905   -0.11075
   23     8   -0.12555   -0.12990
   23     9   -0.15809   -0.14792
   23    10   -0.19712   -0.16342
   23    11   -0.24206   -0.17441
   23    12   -0.29077   -0.17848
   23    13   -0.33921   -0.17324
   23    14   -0.38158   -0.15721
   23    15   -0.41133   -0.13075
   23    16   -0.42288   -0.09660
   23    17   -0.41343   -0.05932
   23    18   -0.38389   -0.02408
   23    19   -0.33864    0.00474
   23    20   -0.28419    0.02469
   23    21   -0.22724    0.03561
   23    22   -0.17315    0.03902
   23    23   -0.12530    0.03717
   23    24   -0.08522    0.03229
   23    25   -0.05311    0.02612
   23    26   -0.02844    0.01983
   23    27   -0.01042    0.01412
   23    28    0.00177    0.00929
   23    29    0.00872    0.00545
   23    30    0.01077    0.00260
   23    31    0.00797    0.00074
   24     0    0.00301   -0.00171
   24     1   -0.00020   -0.00698
   24     2   -0.00732   -0.01558
   24     3   -0.01691   -0.02701
   24     4   -0.02843   -0.04079
   24     5   -0.04211   -0.05652
   24     6   -0.05874   -0.07392
   24     7   -0.07959   -0.09273
   24     8   -0.10615   -0.11258
   24     9   -0.13991   -0.13267
   24    10   -0.18200   -0.15156
   24    11   -0.23248   -0.16692
   24    12   -0.28957   -0.17554
   24    13   -0.34882   -0.17386
   24    14   -0.40292   -0.15917
   24    15   -0.44285   -0.13119
   24    16   -0.46054   -0.09315
   24    17   -0.45170   -0.05096
   24    18   -0.41734   -0.01152
   24    19   -0.36347    0.01939
   24    20   -0.29905    0.03879
   24    21   -0.23312    0.04706
   24    22   -0.17236    0.04682
   24    23   -0.12045    0.04136
   24    24   -0.07850    0.03353
   24    25   -0.04607    0.02535
   24    26   -0.02201    0.01797
   24    27   -0.00501    0.01192
   24    28    0.00602    0.00730
   24    29    0.01186    0.00399
   24    30    0.01290    0.00178
   24    31    0.00911    0.00048
   25     0    0.00574   -0.00088
   25     1    0.00542   -0.00405
   25     2    0.00109   -0.00972
   25     3   -0.00595   -0.01785
   25     4   -0.01517   -0.02836
   25     5   -0.02672   -0.04119
   25     6   -0.04135   -0.05636
   25     7   -0.06039   -0.07392
   25     8   -0.08561   -0.09377
   25     9   -0.11910   -0.11544
   25    10   -0.16287   -0.13763
   25    11   -0.21808   -0.15785
   25    12   -0.28382   -0.17212
   25    13   -0.35558   -0.17531
   25    14   -0.42425   -0.16277
   25    15   -0.47736   -0.13306
   25    16   -0.50312   -0.09004
   25    17   -0.49505   -0.04160
   25    18   -0.45424    0.00312
   25    19   -0.38896    0.03634
   25    20   -0.31186    0.05432
   25    21   -0.23526    0.05849
   25    22   -0.16745    0.05328
   25    23   -0.11202    0.04337
   25    24   -0.06921    0.03232
   25    25   -0.03755    0.02225
   25    26   -0.01501    0.01414
   25    27    0.00026    0.00819
   25    28    0.00970    0.00422
   25    29    0.01423    0.00184
   25    30    0.01428    0.00061
   25    31    0.00975    0.00011
   26     0    0.00707   -0.00012
   26     1    0.00864   -0.00140
   26     2    0.00648   -0.00438
   26     3    0.00174   -0.00938
   26     4   -0.00509   -0.01660
   26     5   -0.01410   -0.02627
